amount,method,customer_segment,time_of_day,day_of_week,cause_category,previous_failure_count,retry_count,subscription_flag,previous_recovery_history,self_recovered
149900,wallet,high_value,20,2,generic_decline,6,0,0,0.33,0
49900,wallet,returning,12,2,otp_timeout,7,4,1,0.62,1
499900,netbanking,churned,12,1,insufficient_funds,5,3,1,0.01,0
499900,upi,churned,22,0,bank_server_timeout,6,5,0,0.81,0
49900,card,returning,7,1,card_expired,4,3,1,0.44,0
149900,upi,churned,2,3,otp_timeout,5,5,0,0.31,1
999900,card,returning,3,0,otp_timeout,2,4,1,0.63,0
299900,netbanking,churned,21,5,generic_decline,9,2,1,0.14,0
999900,upi,churned,7,6,bank_server_timeout,3,2,0,0.18,1
299900,upi,high_value,22,5,insufficient_funds,2,5,0,0.66,0
499900,upi,high_value,14,0,bank_server_timeout,8,1,0,0.81,1
99900,netbanking,returning,10,2,card_expired,12,3,1,0.31,1
1499900,netbanking,new,13,6,ambiguous_timeout,0,4,0,0.6,0
499900,wallet,new,19,1,insufficient_funds,12,1,1,0.72,1
499900,card,returning,22,5,card_expired,4,0,1,0.18,0
999900,card,new,18,3,generic_decline,8,0,0,0.55,0
99900,wallet,returning,11,6,ambiguous_timeout,8,2,0,0.76,0
199900,card,churned,15,2,ambiguous_timeout,1,5,0,0.44,1
999900,wallet,churned,15,3,bank_server_timeout,10,3,0,0.61,0
299900,upi,high_value,21,0,generic_decline,4,0,0,0.63,1
199900,card,returning,12,5,generic_decline,3,5,0,0.78,0
1499900,wallet,churned,17,0,bank_server_timeout,9,0,0,0.63,1
299900,netbanking,churned,10,4,otp_timeout,4,0,0,0.13,1
99900,wallet,new,1,4,generic_decline,3,5,0,0.12,1
49900,upi,new,2,1,bank_server_timeout,4,5,0,0.3,1
299900,upi,churned,17,2,insufficient_funds,3,5,1,0.81,1
999900,wallet,high_value,14,3,card_expired,5,3,1,0.4,0
149900,netbanking,high_value,7,4,card_expired,12,2,1,0.63,0
999900,wallet,high_value,0,2,bank_server_timeout,12,1,1,0.27,0
49900,wallet,returning,14,3,insufficient_funds,7,3,0,0.34,0
299900,upi,returning,22,1,generic_decline,0,1,1,0.56,0
199900,upi,new,2,1,insufficient_funds,7,4,0,0.73,0
149900,upi,churned,5,6,generic_decline,11,5,0,0.16,0
299900,netbanking,high_value,22,4,generic_decline,10,1,0,0.93,0
99900,wallet,churned,4,6,insufficient_funds,9,1,0,0.65,0
49900,wallet,high_value,22,1,card_expired,8,1,1,1.0,0
49900,card,churned,6,0,card_expired,7,4,0,0.8,0
999900,wallet,new,14,1,ambiguous_timeout,1,0,1,0.02,0
49900,netbanking,high_value,8,1,ambiguous_timeout,3,5,0,0.35,0
99900,upi,high_value,12,5,ambiguous_timeout,11,0,1,0.81,0
299900,upi,churned,13,5,generic_decline,4,0,0,0.92,1
199900,wallet,new,2,5,otp_timeout,10,3,1,0.31,0
149900,netbanking,churned,15,3,generic_decline,3,3,1,0.37,0
499900,card,returning,11,5,generic_decline,9,4,1,0.47,0
49900,netbanking,new,3,3,insufficient_funds,6,2,0,0.16,0
199900,wallet,returning,15,2,ambiguous_timeout,9,4,1,0.59,1
299900,wallet,high_value,15,5,otp_timeout,2,5,0,0.72,1
99900,card,churned,7,1,insufficient_funds,4,3,0,0.1,0
149900,card,churned,22,0,generic_decline,7,1,1,0.07,0
49900,wallet,high_value,11,5,card_expired,10,3,1,0.7,0
149900,upi,high_value,21,0,bank_server_timeout,1,4,1,0.1,1
299900,netbanking,churned,15,4,card_expired,3,3,1,0.41,0
1499900,netbanking,high_value,19,6,ambiguous_timeout,3,5,0,0.48,1
99900,card,returning,1,5,generic_decline,7,2,0,0.66,0
149900,netbanking,new,20,3,insufficient_funds,0,3,1,0.11,0
999900,netbanking,new,6,4,generic_decline,2,4,1,0.64,0
299900,wallet,new,7,4,ambiguous_timeout,7,3,0,0.05,0
149900,card,high_value,22,3,otp_timeout,11,0,1,0.09,0
199900,card,new,16,2,ambiguous_timeout,5,3,1,0.74,1
299900,netbanking,churned,2,0,bank_server_timeout,8,0,1,0.09,1
149900,netbanking,churned,14,6,card_expired,8,5,1,0.61,0
499900,netbanking,high_value,20,5,card_expired,12,2,1,0.59,0
299900,netbanking,churned,7,5,ambiguous_timeout,11,1,1,0.9,1
299900,netbanking,churned,20,4,insufficient_funds,4,0,1,0.66,0
99900,card,new,5,5,otp_timeout,1,1,1,0.59,0
149900,wallet,high_value,20,3,ambiguous_timeout,0,1,0,0.33,1
49900,upi,new,11,1,otp_timeout,10,1,1,0.74,0
199900,upi,high_value,0,0,insufficient_funds,4,4,0,0.49,0
149900,upi,high_value,7,3,ambiguous_timeout,6,3,0,0.27,1
199900,upi,new,9,4,bank_server_timeout,11,0,0,0.29,1
149900,card,churned,11,4,ambiguous_timeout,12,3,0,0.44,0
1499900,card,high_value,8,3,card_expired,11,0,1,0.14,0
1499900,card,high_value,3,5,insufficient_funds,8,1,0,0.68,0
199900,netbanking,churned,17,1,otp_timeout,3,3,1,0.16,1
1499900,card,new,1,3,generic_decline,12,2,1,0.54,0
1499900,upi,high_value,12,4,insufficient_funds,1,5,0,0.54,0
149900,netbanking,churned,4,3,ambiguous_timeout,4,4,1,0.29,0
49900,wallet,churned,20,1,generic_decline,4,2,0,0.87,0
149900,netbanking,high_value,14,4,insufficient_funds,5,3,1,0.16,0
499900,netbanking,churned,22,1,otp_timeout,2,2,0,0.71,0
1499900,card,new,9,3,bank_server_timeout,11,1,1,0.44,1
499900,netbanking,high_value,7,2,card_expired,2,1,0,0.94,0
999900,card,churned,6,4,card_expired,12,2,1,0.4,0
499900,wallet,churned,10,4,ambiguous_timeout,4,1,0,0.57,0
499900,wallet,high_value,17,6,otp_timeout,11,2,0,0.07,1
149900,upi,new,5,5,card_expired,11,3,0,0.48,0
1499900,wallet,returning,11,5,card_expired,7,1,0,0.97,0
99900,netbanking,high_value,14,5,bank_server_timeout,4,5,1,0.94,1
99900,wallet,churned,20,3,ambiguous_timeout,10,4,0,0.6,0
299900,wallet,new,14,3,ambiguous_timeout,9,2,1,0.07,0
1499900,netbanking,new,13,2,insufficient_funds,2,4,1,0.83,1
299900,card,new,8,3,otp_timeout,5,2,1,0.01,1
299900,netbanking,new,7,0,insufficient_funds,1,0,1,0.04,0
299900,netbanking,high_value,15,0,bank_server_timeout,11,0,0,0.14,0
199900,card,new,15,4,card_expired,12,0,1,0.41,0
49900,upi,new,14,2,otp_timeout,0,5,1,0.52,0
299900,wallet,churned,0,4,insufficient_funds,12,2,1,0.49,0
1499900,upi,high_value,20,3,ambiguous_timeout,4,5,1,0.94,0
99900,upi,returning,5,5,bank_server_timeout,2,5,0,0.98,0
299900,wallet,returning,10,0,otp_timeout,10,2,0,0.16,0
999900,card,new,16,6,generic_decline,1,1,0,0.5,0
49900,wallet,new,20,4,otp_timeout,12,1,0,0.31,1
499900,card,churned,1,5,bank_server_timeout,10,0,1,0.25,1
299900,netbanking,churned,10,3,card_expired,10,3,0,0.16,0
499900,card,new,17,3,generic_decline,10,2,0,0.51,0
49900,card,new,16,0,insufficient_funds,2,5,0,0.87,0
299900,upi,new,19,6,card_expired,0,3,1,0.95,0
499900,netbanking,new,17,3,card_expired,9,4,1,0.67,0
1499900,wallet,new,2,3,card_expired,3,0,0,0.6,1
49900,card,high_value,20,4,insufficient_funds,10,5,1,0.75,0
49900,netbanking,churned,2,2,insufficient_funds,11,1,0,0.71,0
1499900,upi,churned,18,2,generic_decline,12,2,0,0.56,0
299900,card,new,20,5,otp_timeout,9,1,1,0.05,0
199900,upi,returning,4,1,bank_server_timeout,4,2,0,0.22,1
99900,netbanking,high_value,2,3,insufficient_funds,7,0,0,0.15,0
999900,netbanking,returning,8,6,generic_decline,8,1,0,0.99,0
149900,wallet,high_value,10,6,ambiguous_timeout,3,5,1,0.45,0
299900,wallet,churned,13,5,bank_server_timeout,6,1,1,0.97,0
999900,card,returning,21,3,generic_decline,10,4,0,0.92,0
499900,card,churned,22,2,ambiguous_timeout,3,5,0,0.8,0
149900,wallet,new,4,6,bank_server_timeout,9,3,0,0.94,1
299900,netbanking,churned,3,4,insufficient_funds,4,0,0,0.6,0
49900,upi,new,23,2,insufficient_funds,0,5,0,0.21,0
199900,upi,returning,1,5,ambiguous_timeout,4,3,1,0.15,0
999900,card,churned,13,5,ambiguous_timeout,6,5,1,0.15,0
1499900,netbanking,new,16,6,card_expired,12,4,0,0.42,0
1499900,netbanking,high_value,17,5,insufficient_funds,0,4,0,0.39,0
999900,netbanking,high_value,21,5,card_expired,1,1,0,0.01,0
1499900,netbanking,new,10,2,insufficient_funds,5,0,0,0.35,1
149900,netbanking,churned,4,3,insufficient_funds,2,1,0,0.01,0
299900,card,returning,3,1,bank_server_timeout,0,0,1,0.51,0
999900,upi,churned,11,6,bank_server_timeout,5,0,1,0.78,0
499900,wallet,high_value,5,3,ambiguous_timeout,11,3,1,0.92,0
299900,netbanking,new,23,3,insufficient_funds,5,3,0,0.97,0
149900,card,high_value,8,5,generic_decline,0,0,0,0.5,0
1499900,upi,high_value,8,3,ambiguous_timeout,0,2,0,0.43,0
299900,netbanking,high_value,15,3,insufficient_funds,4,4,1,0.68,0
1499900,upi,returning,14,5,otp_timeout,7,1,1,0.09,0
299900,wallet,new,20,4,generic_decline,7,1,0,0.34,0
999900,card,churned,12,5,card_expired,11,4,1,0.72,0
149900,wallet,high_value,11,5,generic_decline,2,4,1,0.52,0
299900,netbanking,new,15,0,insufficient_funds,2,4,0,0.85,0
299900,card,high_value,3,3,ambiguous_timeout,0,0,1,0.2,0
1499900,wallet,high_value,6,2,otp_timeout,11,1,1,0.8,1
149900,netbanking,new,7,1,generic_decline,0,4,1,0.89,0
299900,netbanking,high_value,3,6,card_expired,12,3,0,0.36,0
149900,card,high_value,7,0,bank_server_timeout,9,5,0,0.52,0
49900,netbanking,churned,14,0,ambiguous_timeout,2,3,1,0.02,1
1499900,upi,high_value,6,4,card_expired,2,5,0,0.38,1
199900,upi,new,11,0,generic_decline,3,0,1,0.56,0
199900,wallet,high_value,5,0,insufficient_funds,1,4,1,0.04,1
149900,wallet,high_value,2,6,bank_server_timeout,3,4,1,0.85,1
199900,card,high_value,13,4,bank_server_timeout,11,5,1,1.0,1
199900,card,returning,15,3,ambiguous_timeout,2,3,0,0.86,0
99900,wallet,high_value,10,5,insufficient_funds,4,2,1,0.51,0
999900,netbanking,new,17,1,insufficient_funds,1,5,0,0.18,0
499900,netbanking,new,16,2,card_expired,0,0,1,0.95,0
999900,upi,returning,23,4,card_expired,8,1,0,0.75,0
99900,netbanking,returning,10,1,otp_timeout,1,4,0,0.64,1
49900,wallet,churned,0,2,card_expired,8,4,1,0.3,0
49900,card,churned,3,2,ambiguous_timeout,2,2,1,0.93,1
999900,netbanking,high_value,8,0,card_expired,0,0,1,0.52,0
199900,upi,high_value,12,5,insufficient_funds,6,1,0,0.35,0
1499900,upi,churned,10,0,insufficient_funds,9,4,1,0.29,0
1499900,wallet,churned,18,0,otp_timeout,0,5,0,0.17,0
199900,wallet,high_value,6,4,card_expired,6,4,0,0.95,0
1499900,upi,high_value,11,4,bank_server_timeout,6,3,0,0.89,1
199900,wallet,churned,8,3,ambiguous_timeout,4,2,0,0.31,0
299900,card,churned,3,1,insufficient_funds,8,1,1,0.72,0
1499900,upi,returning,2,6,ambiguous_timeout,0,2,0,0.32,0
99900,upi,high_value,0,0,card_expired,11,5,0,0.2,0
999900,card,high_value,1,1,otp_timeout,8,2,1,0.63,0
299900,card,new,16,2,generic_decline,9,0,1,0.77,1
99900,upi,high_value,22,0,ambiguous_timeout,0,1,1,0.08,0
149900,upi,returning,2,3,insufficient_funds,1,0,1,0.64,0
499900,netbanking,returning,20,6,ambiguous_timeout,9,3,0,0.51,0
199900,wallet,churned,8,5,ambiguous_timeout,2,4,0,0.64,0
149900,card,returning,1,4,ambiguous_timeout,2,2,0,0.63,1
149900,wallet,returning,13,5,otp_timeout,7,3,0,0.49,0
299900,upi,high_value,2,1,insufficient_funds,10,3,1,0.07,0
1499900,netbanking,churned,10,2,generic_decline,2,5,1,0.36,0
999900,wallet,new,12,2,insufficient_funds,9,3,0,0.03,0
149900,wallet,churned,11,4,card_expired,7,5,0,0.01,0
199900,card,returning,23,2,generic_decline,11,4,0,0.14,0
99900,upi,new,5,0,generic_decline,9,0,0,0.4,0
1499900,netbanking,returning,13,1,insufficient_funds,1,4,1,0.37,0
99900,card,new,3,1,otp_timeout,12,2,0,0.26,0
99900,upi,returning,7,0,card_expired,7,0,0,0.62,0
999900,upi,churned,8,5,bank_server_timeout,8,4,1,0.62,0
299900,netbanking,new,3,0,bank_server_timeout,3,4,1,0.33,1
149900,wallet,new,3,3,insufficient_funds,6,2,1,0.08,0
299900,upi,new,17,4,ambiguous_timeout,10,0,0,0.76,0
199900,wallet,high_value,11,1,card_expired,7,1,1,0.01,0
149900,netbanking,churned,23,1,insufficient_funds,7,3,0,0.94,0
499900,netbanking,new,8,2,generic_decline,5,2,0,0.84,0
149900,upi,new,18,5,generic_decline,8,2,1,0.45,1
499900,card,churned,22,4,insufficient_funds,9,4,0,0.72,0
99900,card,new,23,3,card_expired,1,5,0,0.18,0
199900,upi,churned,13,2,otp_timeout,12,5,0,0.97,1
149900,upi,high_value,8,3,bank_server_timeout,11,1,1,0.21,0
49900,wallet,returning,21,1,generic_decline,0,1,0,0.64,0
49900,card,new,9,4,otp_timeout,10,4,0,0.87,1
49900,wallet,high_value,11,6,ambiguous_timeout,5,0,0,0.46,0
1499900,wallet,new,15,2,insufficient_funds,0,5,1,0.57,0
99900,card,returning,22,4,ambiguous_timeout,2,1,0,0.51,0
999900,netbanking,returning,20,3,card_expired,4,4,1,0.62,0
149900,netbanking,churned,8,5,otp_timeout,9,1,1,0.24,0
999900,netbanking,new,1,0,otp_timeout,6,4,0,0.19,0
999900,wallet,returning,14,0,insufficient_funds,3,3,1,0.97,1
1499900,upi,returning,8,2,insufficient_funds,9,5,1,0.0,0
99900,netbanking,new,14,3,otp_timeout,7,2,0,0.86,0
999900,wallet,returning,12,4,card_expired,12,1,0,0.81,0
499900,wallet,churned,21,3,card_expired,4,2,1,0.35,0
299900,upi,churned,9,4,generic_decline,4,4,0,0.14,0
299900,card,churned,6,1,insufficient_funds,0,2,0,0.58,0
299900,wallet,churned,6,0,otp_timeout,9,4,1,0.83,0
49900,card,returning,4,6,card_expired,8,2,0,0.16,0
99900,upi,high_value,15,6,ambiguous_timeout,11,0,1,0.56,0
199900,wallet,churned,16,1,insufficient_funds,1,4,1,0.72,0
149900,card,churned,3,3,ambiguous_timeout,11,2,1,0.33,0
499900,card,churned,22,5,insufficient_funds,9,5,0,0.57,0
149900,upi,high_value,7,3,generic_decline,10,1,0,0.34,0
299900,card,new,12,1,generic_decline,7,3,1,0.04,0
149900,netbanking,new,16,3,ambiguous_timeout,7,1,1,0.48,0
1499900,upi,high_value,10,6,ambiguous_timeout,1,5,0,0.79,0
1499900,netbanking,new,11,4,card_expired,3,0,1,0.16,0
1499900,upi,high_value,4,6,insufficient_funds,10,4,1,0.79,0
499900,netbanking,new,0,5,insufficient_funds,6,1,0,0.81,0
1499900,card,new,16,3,otp_timeout,3,3,0,0.52,0
49900,card,returning,23,1,bank_server_timeout,7,3,0,0.68,1
199900,card,high_value,8,0,generic_decline,11,3,0,0.52,0
499900,wallet,high_value,18,5,otp_timeout,11,4,0,0.66,0
149900,wallet,new,2,1,bank_server_timeout,7,3,0,0.01,0
149900,card,churned,20,5,bank_server_timeout,10,1,1,0.71,0
1499900,wallet,churned,14,2,bank_server_timeout,8,0,1,0.78,1
299900,card,returning,2,4,insufficient_funds,11,4,1,0.94,0
149900,upi,churned,4,3,card_expired,12,3,1,0.05,0
149900,upi,churned,15,5,generic_decline,10,0,1,0.2,0
1499900,netbanking,high_value,14,6,otp_timeout,0,3,0,0.14,0
299900,upi,churned,1,2,ambiguous_timeout,8,2,1,0.26,0
149900,netbanking,high_value,19,1,generic_decline,12,1,0,0.81,0
299900,upi,high_value,5,3,bank_server_timeout,7,1,0,0.17,1
149900,netbanking,high_value,21,6,bank_server_timeout,10,1,0,0.03,1
49900,card,new,20,6,card_expired,7,4,1,0.28,0
99900,card,returning,1,5,ambiguous_timeout,11,0,1,0.41,0
499900,wallet,high_value,17,0,insufficient_funds,1,5,1,0.54,0
299900,netbanking,high_value,5,6,generic_decline,1,5,1,0.18,0
299900,wallet,new,9,5,otp_timeout,3,5,1,0.1,1
199900,upi,high_value,16,0,bank_server_timeout,8,4,0,0.2,1
299900,wallet,high_value,16,3,card_expired,9,2,0,0.33,0
299900,upi,high_value,5,0,bank_server_timeout,3,5,0,0.97,0
149900,card,high_value,17,5,ambiguous_timeout,12,4,0,0.32,0
99900,card,returning,3,3,card_expired,11,3,1,0.42,0
199900,wallet,high_value,7,0,generic_decline,9,1,0,0.36,0
149900,wallet,returning,2,2,insufficient_funds,5,1,1,0.89,0
1499900,card,new,6,3,bank_server_timeout,5,2,0,0.9,1
499900,upi,churned,17,5,generic_decline,0,1,1,0.35,0
199900,wallet,high_value,12,0,generic_decline,8,3,0,0.47,0
199900,wallet,churned,1,0,otp_timeout,6,2,1,0.43,1
49900,card,churned,5,6,otp_timeout,2,2,0,0.42,1
49900,upi,high_value,4,1,bank_server_timeout,1,3,0,0.55,0
149900,wallet,returning,3,1,ambiguous_timeout,2,2,0,0.96,0
299900,netbanking,high_value,12,5,bank_server_timeout,7,4,1,0.04,1
199900,netbanking,high_value,21,3,generic_decline,1,3,1,0.24,1
49900,upi,high_value,19,3,ambiguous_timeout,4,1,1,0.36,0
299900,netbanking,new,20,4,generic_decline,1,5,1,0.05,0
499900,card,high_value,11,0,card_expired,4,4,1,0.78,0
299900,netbanking,high_value,14,4,otp_timeout,7,0,1,0.44,1
999900,netbanking,churned,13,6,otp_timeout,4,4,1,0.74,0
999900,card,returning,0,3,ambiguous_timeout,2,4,1,0.19,0
49900,card,new,12,2,bank_server_timeout,12,3,0,0.18,1
49900,wallet,high_value,6,4,otp_timeout,2,5,0,0.48,1
49900,upi,high_value,5,1,card_expired,8,5,1,0.78,0
299900,wallet,churned,6,5,insufficient_funds,11,2,0,0.27,0
299900,netbanking,churned,13,3,otp_timeout,2,2,1,0.23,1
1499900,wallet,churned,7,4,card_expired,3,4,1,0.92,0
999900,upi,new,18,0,insufficient_funds,9,2,1,0.48,0
149900,card,high_value,7,6,card_expired,6,5,1,0.49,0
149900,upi,churned,10,3,bank_server_timeout,7,3,1,0.72,0
499900,wallet,returning,4,5,bank_server_timeout,11,1,1,0.84,0
49900,upi,returning,5,1,card_expired,5,0,0,0.15,0
199900,wallet,new,12,0,generic_decline,7,3,0,0.89,1
499900,netbanking,returning,10,4,generic_decline,7,5,1,0.49,1
1499900,card,new,13,3,bank_server_timeout,5,2,0,0.97,1
149900,netbanking,new,7,6,bank_server_timeout,6,4,0,0.04,1
49900,card,churned,22,6,otp_timeout,4,4,1,0.59,1
99900,wallet,high_value,7,3,ambiguous_timeout,4,3,0,0.13,1
499900,wallet,high_value,19,4,insufficient_funds,0,1,1,0.78,0
149900,wallet,high_value,8,3,otp_timeout,9,1,1,0.69,1
149900,netbanking,returning,20,6,card_expired,6,3,0,0.17,0
299900,netbanking,new,0,6,card_expired,8,2,0,0.95,0
199900,upi,churned,12,0,ambiguous_timeout,4,2,1,0.82,1
499900,wallet,new,3,4,otp_timeout,6,2,0,0.4,0
1499900,upi,churned,10,1,ambiguous_timeout,8,2,0,0.1,0
499900,upi,new,2,2,generic_decline,11,5,1,0.59,0
299900,card,churned,1,3,card_expired,4,0,1,0.43,0
99900,netbanking,high_value,13,0,insufficient_funds,4,1,1,0.94,0
99900,netbanking,new,10,6,generic_decline,7,4,1,0.92,0
149900,card,returning,21,3,insufficient_funds,5,1,1,0.78,0
199900,upi,high_value,20,0,insufficient_funds,5,3,0,0.65,1
299900,wallet,returning,23,0,generic_decline,8,5,0,0.7,0
99900,card,high_value,21,4,generic_decline,0,2,1,0.96,1
149900,wallet,churned,11,5,otp_timeout,10,3,0,0.23,1
49900,wallet,new,7,0,card_expired,7,1,1,0.13,0
999900,netbanking,churned,4,3,ambiguous_timeout,1,5,1,0.61,0
1499900,wallet,churned,2,1,otp_timeout,5,2,1,0.87,0
199900,card,high_value,19,0,bank_server_timeout,7,1,1,0.1,1
199900,card,churned,11,3,generic_decline,9,5,1,0.51,1
299900,card,new,17,6,otp_timeout,8,3,0,0.5,1
99900,upi,churned,11,3,insufficient_funds,9,5,1,0.45,0
499900,card,returning,21,5,generic_decline,12,4,1,0.9,1
99900,netbanking,new,9,1,generic_decline,7,2,0,0.06,0
999900,wallet,new,7,1,generic_decline,9,4,0,0.96,1
1499900,wallet,new,23,3,card_expired,5,4,0,0.45,0
49900,upi,returning,16,6,card_expired,5,2,1,0.09,0
1499900,netbanking,churned,9,5,insufficient_funds,4,2,0,0.06,0
299900,upi,returning,17,6,generic_decline,4,4,0,0.22,1
499900,netbanking,new,6,5,bank_server_timeout,3,5,0,0.35,0
299900,netbanking,returning,13,0,ambiguous_timeout,12,3,0,0.87,1
149900,netbanking,new,6,3,insufficient_funds,4,1,1,0.24,0
49900,wallet,high_value,12,1,otp_timeout,6,5,0,0.67,0
49900,netbanking,returning,22,2,card_expired,9,3,0,0.18,0
1499900,card,churned,21,2,bank_server_timeout,4,5,0,0.79,0
1499900,card,returning,11,2,generic_decline,7,0,0,0.53,0
299900,card,returning,14,4,ambiguous_timeout,1,4,0,0.25,0
149900,upi,returning,23,1,otp_timeout,5,0,1,0.26,1
999900,upi,returning,1,2,generic_decline,1,3,0,0.31,0
149900,upi,new,20,0,ambiguous_timeout,4,0,1,0.61,0
1499900,netbanking,churned,11,4,generic_decline,5,0,0,0.35,0
499900,wallet,high_value,17,3,card_expired,2,2,0,0.47,0
149900,wallet,new,2,2,otp_timeout,12,1,1,0.11,0
199900,netbanking,churned,6,0,otp_timeout,9,2,1,0.14,1
1499900,card,returning,11,5,ambiguous_timeout,9,1,1,0.67,0
299900,upi,returning,14,1,generic_decline,10,0,0,0.96,0
99900,netbanking,returning,2,5,bank_server_timeout,7,3,1,0.97,0
499900,wallet,returning,2,1,insufficient_funds,6,5,0,0.16,1
1499900,card,churned,9,3,otp_timeout,3,1,0,0.25,1
299900,upi,new,8,4,otp_timeout,3,3,0,0.56,1
49900,upi,returning,4,1,card_expired,4,0,1,0.38,0
1499900,netbanking,high_value,17,4,otp_timeout,4,0,1,0.0,0
1499900,wallet,churned,20,2,card_expired,6,1,1,0.2,0
499900,card,new,1,0,ambiguous_timeout,5,0,0,0.44,0
1499900,wallet,high_value,3,2,generic_decline,5,2,1,0.42,1
499900,card,new,0,4,bank_server_timeout,1,1,1,0.44,1
199900,upi,returning,6,5,generic_decline,11,4,1,0.28,0
99900,upi,new,20,4,generic_decline,4,4,1,0.27,0
149900,card,high_value,7,3,otp_timeout,6,5,0,0.77,1
499900,card,high_value,4,6,card_expired,8,3,0,0.8,0
49900,wallet,high_value,3,0,generic_decline,6,5,1,0.94,0
149900,upi,new,10,4,ambiguous_timeout,6,3,0,0.56,0
999900,upi,high_value,17,0,bank_server_timeout,1,0,0,0.55,1
499900,upi,high_value,4,4,generic_decline,4,2,1,0.77,0
499900,netbanking,high_value,14,2,generic_decline,10,5,1,0.38,0
149900,upi,returning,21,1,otp_timeout,12,3,0,0.32,0
499900,wallet,returning,12,2,generic_decline,2,3,0,0.26,0
1499900,netbanking,new,12,4,generic_decline,9,1,0,0.94,0
999900,upi,high_value,0,6,otp_timeout,3,2,0,0.27,1
149900,netbanking,returning,22,5,ambiguous_timeout,8,2,0,0.77,1
199900,netbanking,churned,16,4,otp_timeout,3,5,0,0.23,0
499900,upi,high_value,8,4,generic_decline,0,3,1,0.17,0
499900,card,churned,5,4,otp_timeout,8,2,0,0.63,0
299900,netbanking,high_value,14,4,ambiguous_timeout,9,3,0,0.79,1
149900,wallet,returning,5,1,insufficient_funds,5,0,0,0.53,0
499900,wallet,returning,7,0,bank_server_timeout,3,0,0,0.28,0
49900,netbanking,returning,7,0,generic_decline,7,5,1,0.62,0
499900,upi,returning,5,1,card_expired,3,3,1,0.34,0
49900,netbanking,high_value,2,4,insufficient_funds,10,1,0,0.33,1
149900,wallet,new,3,4,insufficient_funds,9,2,1,0.18,0
999900,upi,new,5,6,bank_server_timeout,6,1,0,0.31,1
999900,card,returning,3,0,otp_timeout,1,3,1,0.62,0
199900,netbanking,churned,16,1,card_expired,10,4,0,0.84,0
149900,wallet,returning,5,4,card_expired,5,3,0,0.31,0
49900,netbanking,churned,13,5,card_expired,9,4,1,0.5,0
299900,card,churned,23,0,insufficient_funds,6,4,0,0.3,0
499900,netbanking,returning,6,2,bank_server_timeout,9,2,0,0.94,1
299900,upi,churned,21,3,bank_server_timeout,5,1,1,0.67,1
999900,upi,new,16,4,generic_decline,1,4,1,0.01,0
299900,card,high_value,17,6,otp_timeout,7,0,1,0.33,0
299900,wallet,returning,23,5,card_expired,10,2,1,0.93,0
49900,card,high_value,0,4,bank_server_timeout,1,3,0,0.82,1
99900,card,high_value,7,1,otp_timeout,12,4,0,0.27,0
999900,wallet,returning,15,1,bank_server_timeout,8,0,0,0.48,1
1499900,card,returning,18,4,bank_server_timeout,3,0,0,0.76,1
49900,upi,returning,2,1,ambiguous_timeout,3,3,0,0.74,0
